Pbar	depth	H2O_melt	CO2_melt	S6+_melt	S2-_melt	Stot_melt	SO2_melt	H2Ogas	CO2gas	SO2gas	Sgas	mH2Ogas	mCO2gas	mSO2gas	mS2gas	mH2Sgas	mS_released	mSulfur_released	Spart	Exsolv_vol_wt	Gas_wt	RhoBulk	rhomelt	dd_dp_bulk	beta_bulk	rv_bulk	z_bulk	dd_dp_melt	beta_melt	rv_melt	z_melt
6.45600e+03	2.86424e+01	4.99158e+00	1.96407e+00	2.79978e-01	7.96368e-03	2.87942e-01	5.75884e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.54990e-02	5.32139e-02	2.27327e+03	2.27327e+03	-1.00000e-07	-4.39892e-11	8.76830e-01	3.31877e-01	-1.00000e-07	-4.39892e-11	8.76830e-01	3.31877e-01
6.45500e+03	2.86380e+01	4.99127e+00	1.96275e+00	2.79368e-01	8.10628e-03	2.87475e-01	5.74950e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.71890e-02	5.51987e-02	2.27328e+03	2.27328e+03	-1.10000e-07	-4.83879e-11	8.64514e-01	3.36709e-01	-1.10000e-07	-4.83879e-11	8.64514e-01	3.36709e-01
6.45400e+03	2.86335e+01	4.99097e+00	1.96144e+00	2.78760e-01	8.24911e-03	2.87009e-01	5.74018e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.88670e-02	5.71697e-02	2.27330e+03	2.27330e+03	-1.00000e-07	-4.39888e-11	8.76831e-01	3.32082e-01	-1.00000e-07	-4.39888e-11	8.76831e-01	3.32082e-01
6.45300e+03	2.86291e+01	4.99066e+00	1.96014e+00	2.78154e-01	8.39212e-03	2.86546e-01	5.73092e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05330e-02	5.91267e-02	2.27330e+03	2.27330e+03	-1.00000e-07	-4.39886e-11	8.76832e-01	3.32185e-01	-1.00000e-07	-4.39886e-11	8.76832e-01	3.32185e-01
6.45200e+03	2.86247e+01	4.99036e+00	1.95885e+00	2.77551e-01	8.53524e-03	2.86086e-01	5.72172e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.21870e-02	6.10698e-02	2.27331e+03	2.27331e+03	-9.00000e-08	-3.95896e-11	8.89149e-01	3.27685e-01	-9.00000e-08	-3.95896e-11	8.89149e-01	3.27685e-01
6.45100e+03	2.86202e+01	4.99007e+00	1.95757e+00	2.76949e-01	8.67842e-03	2.85628e-01	5.71256e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.38290e-02	6.29986e-02	2.27332e+03	2.27332e+03	-1.00000e-07	-4.39883e-11	8.76833e-01	3.32390e-01	-1.00000e-07	-4.39883e-11	8.76833e-01	3.32390e-01
6.45000e+03	2.86158e+01	4.98977e+00	1.95630e+00	2.76351e-01	8.82161e-03	2.85172e-01	5.70344e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.54580e-02	6.49133e-02	2.27333e+03	2.27333e+03	-9.00000e-08	-3.95893e-11	8.89150e-01	3.27887e-01	-9.00000e-08	-3.95893e-11	8.89150e-01	3.27887e-01
6.44900e+03	2.86114e+01	4.98948e+00	1.95504e+00	2.75755e-01	8.96474e-03	2.84719e-01	5.69438e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.70740e-02	6.68137e-02	2.27334e+03	2.27334e+03	-9.00000e-08	-3.95892e-11	8.89150e-01	3.27989e-01	-9.00000e-08	-3.95892e-11	8.89150e-01	3.27989e-01
6.44800e+03	2.86069e+01	4.98919e+00	1.95379e+00	2.75161e-01	9.10777e-03	2.84269e-01	5.68538e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.86780e-02	6.86998e-02	2.27335e+03	2.27335e+03	-8.00000e-08	-3.51902e-11	9.01467e-01	3.23608e-01	-8.00000e-08	-3.51902e-11	9.01467e-01	3.23608e-01
6.44700e+03	2.86025e+01	4.98891e+00	1.95255e+00	2.74571e-01	9.25065e-03	2.83821e-01	5.67642e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.02700e-02	7.05716e-02	2.27336e+03	2.27336e+03	-9.00000e-08	-3.95889e-11	8.89151e-01	3.28192e-01	-9.00000e-08	-3.95889e-11	8.89151e-01	3.28192e-01
6.44600e+03	2.85980e+01	4.98862e+00	1.95132e+00	2.73983e-01	9.39334e-03	2.83376e-01	5.66752e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.18500e-02	7.24291e-02	2.27337e+03	2.27337e+03	-8.00000e-08	-3.51900e-11	9.01468e-01	3.23809e-01	-8.00000e-08	-3.51900e-11	9.01468e-01	3.23809e-01
6.44500e+03	2.85936e+01	4.98834e+00	1.95011e+00	2.73398e-01	9.53580e-03	2.82934e-01	5.65868e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.34170e-02	7.42723e-02	2.27338e+03	2.27338e+03	-8.00000e-08	-3.51898e-11	9.01468e-01	3.23909e-01	-8.00000e-08	-3.51898e-11	9.01468e-01	3.23909e-01
6.44400e+03	2.85892e+01	4.98806e+00	1.94890e+00	2.72817e-01	9.67799e-03	2.82495e-01	5.64990e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.49720e-02	7.61014e-02	2.27338e+03	2.27338e+03	-8.00000e-08	-3.51897e-11	9.01469e-01	3.24009e-01	-8.00000e-08	-3.51897e-11	9.01469e-01	3.24009e-01
6.44300e+03	2.85847e+01	4.98779e+00	1.94770e+00	2.72238e-01	9.81986e-03	2.82058e-01	5.64116e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.65140e-02	7.79164e-02	2.27339e+03	2.27339e+03	-8.00000e-08	-3.51896e-11	9.01469e-01	3.24110e-01	-8.00000e-08	-3.51896e-11	9.01469e-01	3.24110e-01
6.44200e+03	2.85803e+01	4.98751e+00	1.94651e+00	2.71663e-01	9.96139e-03	2.81624e-01	5.63248e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.80450e-02	7.97174e-02	2.27340e+03	2.27340e+03	-7.00000e-08	-3.07908e-11	9.13786e-01	3.19840e-01	-7.00000e-08	-3.07908e-11	9.13786e-01	3.19840e-01
6.44100e+03	2.85759e+01	4.98724e+00	1.94534e+00	2.71091e-01	1.01025e-02	2.81193e-01	5.62386e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	6.95640e-02	8.15044e-02	2.27341e+03	2.27341e+03	-7.00000e-08	-3.07907e-11	9.13786e-01	3.19940e-01	-7.00000e-08	-3.07907e-11	9.13786e-01	3.19940e-01
